0.5582701020063768,2021-07-22 00:49:59.473978,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 64, 'optimizer': 'adam', 'lrAdam': 1e-05, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 71}
0.5550291312404686,2021-07-22 12:37:32.884046,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.1227803364696149e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 499}
0.5559491641421882,2021-07-22 12:41:47.209526,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.9399658197422955e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 308}
0.5565462642921926,2021-07-22 12:44:28.246277,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.7041380404707088e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 368}
0.5562061988975497,2021-07-22 12:47:39.299561,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 76, 'optimizer': 'adam', 'lrAdam': 1.3253408763571733e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 445}
0.5572791734040475,2021-07-22 12:51:31.463211,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 88, 'optimizer': 'adam', 'lrAdam': 1.4822431137358156e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 379}
0.5595056154335181,2021-07-22 12:54:47.237781,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 2.177497657738381e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 262}
0.5583362359320205,2021-07-22 12:57:03.004876,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.8543138621193811e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 249}
0.5570241361095845,2021-07-22 12:59:15.282438,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 73, 'optimizer': 'adam', 'lrAdam': 1.1085854774112824e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 422}
0.5558332930999678,2021-07-22 13:02:49.010625,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.5668353471265884e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 385}
0.5566034277879445,2021-07-22 13:06:08.785943,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 31, 'optimizer': 'adam', 'lrAdam': 1.250693693109959e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 1010}
0.5608483629547527,2021-07-22 13:14:50.733951,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 78, 'optimizer': 'adam', 'lrAdam': 1.3976397406815205e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 345}
0.5591676678292435,2021-07-22 13:18:02.931550,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.7757620947170406e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 268}
0.5584991804961539,2021-07-22 13:20:32.749783,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.1217971234517153e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 620}
0.5574338610238653,2021-07-22 13:26:00.871137,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 88, 'optimizer': 'adam', 'lrAdam': 2.0422230279972478e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 221}
0.560529630352892,2021-07-22 13:28:01.724819,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 2.310534249843875e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 200}
0.5567696076949622,2021-07-22 13:29:50.115632,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.3165182456442791e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 388}
0.5561522781710614,2021-07-22 13:33:18.059107,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 75, 'optimizer': 'adam', 'lrAdam': 1.661443586992743e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 341}
0.5558314325914582,2021-07-22 13:36:30.165634,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 99, 'optimizer': 'adam', 'lrAdam': 1.1985689385909806e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 416}
0.5572508818727082,2021-07-22 13:40:08.481576,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 90, 'optimizer': 'adam', 'lrAdam': 1.9227533208698708e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 247}
0.5531518165030779,2021-07-22 13:42:20.135182,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.540503799117436e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 290}
0.5561679335591965,2021-07-22 13:44:55.380149,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.5746584521629422e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 324}
0.555840978766262,2021-07-22 13:47:44.270297,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.456679518217413e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 394}
0.5567453049175147,2021-07-22 13:51:13.417247,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.766988411834252e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 323}
0.5528279394948565,2021-07-22 13:54:05.661609,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.6183325837290298e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 391}
0.5603201026982886,2021-07-22 13:57:39.419692,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.5733903554388197e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 318}
0.5571612789431746,2021-07-22 14:00:31.044330,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.3508263241628777e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 371}
0.5577797471370609,2021-07-22 14:03:52.301322,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.4643487360639847e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 335}
0.5569332686488424,2021-07-22 14:06:50.558107,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 2.1048547258427545e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 252}
0.5596380563872042,2021-07-22 14:09:07.950068,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.6670788492138436e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 349}
0.5547853489071477,2021-07-22 14:12:13.183229,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 89, 'optimizer': 'adam', 'lrAdam': 2.470201311017697e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 223}
0.5594855989629874,2021-07-22 14:14:16.760899,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.847210722557385e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 241}
0.561371967521455,2021-07-22 14:16:27.654188,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 78, 'optimizer': 'adam', 'lrAdam': 1.4135844428725973e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 425}
0.556562812297914,2021-07-22 14:20:17.995315,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.070613522832037e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 445}
0.5585554272558738,2021-07-22 14:24:11.383571,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.0077614019045808e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 572}
0.5574658104134269,2021-07-22 14:29:50.100327,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.6161643011406812e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 346}
0.5597157383186359,2021-07-22 14:35:45.497827,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.2611156188691509e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 346}
0.5592474880461904,2021-07-22 14:40:42.119721,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 91, 'optimizer': 'adam', 'lrAdam': 1.9251005285394975e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 270}
0.5570034566445583,2021-07-22 14:44:33.111561,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 2.2122744479706647e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 247}
0.5574592307797717,2021-07-22 14:48:21.824828,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.5131147488148585e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 408}
0.5596914326370176,2021-07-22 14:52:35.605824,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 88, 'optimizer': 'adam', 'lrAdam': 1.3589931670346573e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 464}
0.5587190597073938,2021-07-22 14:56:50.231617,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 76, 'optimizer': 'adam', 'lrAdam': 1.726298617319485e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 367}
0.5548180350986268,2021-07-22 15:00:19.322954,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.0072752504667565e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 592}
0.5577401520204655,2021-07-22 15:05:57.219070,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 2.6304284553763306e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 244}
0.5608456481498798,2021-07-22 15:08:16.316931,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.153722895865187e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 823}
0.5519984886015651,2021-07-22 15:15:44.635764,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.9535020303281164e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 335}
0.5549461511475857,2021-07-22 15:18:46.332646,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 2.122823704621263e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 286}
0.5587103628503751,2021-07-22 15:21:25.707994,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.9837488912155328e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 234}
0.5544103079633202,2021-07-22 15:23:38.516175,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 73, 'optimizer': 'adam', 'lrAdam': 2.393392219506729e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 244}
0.5563026204601517,2021-07-22 15:25:59.690759,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.0787414565551987e-05, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 52}
0.5578259455908755,2021-07-22 15:26:35.103030,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 89, 'optimizer': 'adam', 'lrAdam': 1.175511838756336e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 372}
0.5565034267935565,2021-07-22 15:30:03.530757,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.5044578324167668e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 351}
0.5617301314446876,2021-07-22 15:33:19.225217,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.3051195941930508e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 357}
0.5570553359741954,2021-07-22 15:36:38.004769,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 92, 'optimizer': 'adam', 'lrAdam': 1.9190945203379725e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 319}
0.5559119728767679,2021-07-22 15:39:36.167551,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 5.805154144017606e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 106}
0.5545653483568931,2021-07-22 15:40:37.780792,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 2.2465001704918335e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 248}
0.5571417650047975,2021-07-22 15:42:52.471133,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 1.0056891458800677e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 505}
0.5543946229249861,2021-07-22 15:47:17.667009,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.5823730794763946e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 353}
0.5585463180066261,2021-07-22 15:50:25.590508,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 75, 'optimizer': 'adam', 'lrAdam': 4.715213775671385e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 96}
0.5606044902878957,2021-07-22 15:51:21.262743,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.1119211173390723e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 406}
0.5547258460742968,2021-07-22 15:54:57.405890,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.2673251400237219e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 643}
0.5564125391004258,2021-07-22 16:00:35.808856,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 90, 'optimizer': 'adam', 'lrAdam': 7.009607299106956e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 75}
0.5569213656012807,2021-07-22 16:01:21.196629,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.7716236551640127e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 284}
0.5616157210205104,2021-07-22 16:04:02.635704,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.3999283739267983e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 374}
0.5555288674659906,2021-07-22 16:07:26.373698,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 88, 'optimizer': 'adam', 'lrAdam': 2.0160242360062296e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 290}
0.560420109653141,2021-07-22 16:10:08.971266,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.001552530906051e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 489}
0.5569112758902,2021-07-22 16:14:37.764837,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.433832800520742e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 405}
0.5553511350171473,2021-07-22 16:18:19.240198,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.6492757312182243e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 325}
0.5610244039869641,2021-07-22 16:21:20.414040,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 78, 'optimizer': 'adam', 'lrAdam': 2.795488169748777e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 196}
0.555706246020899,2021-07-22 16:23:10.313021,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.8510027906661909e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 348}
0.5570069491863251,2021-07-22 16:26:26.421886,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 75, 'optimizer': 'adam', 'lrAdam': 1.1268954822356675e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 435}
0.5605105454434929,2021-07-22 16:30:25.671659,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 93, 'optimizer': 'adam', 'lrAdam': 1.2409627861261005e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 354}
0.554246874973005,2021-07-22 16:33:41.708670,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.6263162350335746e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 340}
0.5572840269646345,2021-07-22 16:36:50.417692,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.5899759636680648e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 327}
0.5615644822126198,2021-07-22 16:40:13.943640,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.3564682070716302e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 363}
0.5589480139954738,2021-07-22 16:44:18.057235,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 89, 'optimizer': 'adam', 'lrAdam': 2.3732109509238577e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 234}
0.5605654474339186,2021-07-22 16:47:00.082539,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 78, 'optimizer': 'adam', 'lrAdam': 1.5205494112499455e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 335}
0.5594334961366764,2021-07-22 16:50:42.668317,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.2444244241773092e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 436}
0.5598784852885316,2021-07-22 16:55:31.128015,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 2.112560601030983e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 241}
0.5611512369456811,2021-07-22 16:58:03.987633,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.0769273587153252e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 415}
0.5579045278013721,2021-07-22 17:02:26.203065,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 91, 'optimizer': 'adam', 'lrAdam': 1.9114625173986037e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 256}
0.5584911966130242,2021-07-22 17:05:13.166258,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 1.3723128894898108e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 390}
0.5595306457057077,2021-07-22 17:09:19.426983,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.6596022399847092e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 314}
0.5538507427942448,2021-07-22 17:12:41.061411,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.480776535066154e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 386}
0.5579693626914943,2021-07-22 17:16:46.369376,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.516997826860123e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 294}
0.5582853758279797,2021-07-22 17:19:53.829246,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 72, 'optimizer': 'adam', 'lrAdam': 1.4746756128730575e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 402}
0.5542892222338099,2021-07-22 17:24:04.132633,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 88, 'optimizer': 'adam', 'lrAdam': 1.729002908489994e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 293}
0.5589124968599555,2021-07-22 17:27:11.754934,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 2.6589315836684894e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 149}
